App name,No.,Time,Source,Destination,Protocol,Length
Maps,1,0,172.30.1.1,172.30.1.250,DNS,124
Maps,2,0.036656,172.30.1.250,172.30.1.1,DNS,140
Maps,3,0.038974,172.30.1.1,172.30.1.250,UDP,1324
Maps,4,0.040582,172.30.1.1,172.30.1.250,TCP,108
Maps,5,0.086785,172.30.1.250,172.30.1.1,TCP,96
Maps,6,0.087262,172.30.1.1,172.30.1.250,TCP,88
Maps,7,0.087496,172.30.1.1,172.30.1.250,TLSv1.3,604
Maps,8,0.087822,172.30.1.250,172.30.1.1,TCP,88
Maps,9,0.089005,172.30.1.250,172.30.1.1,UDP,1324
Maps,10,0.089091,172.30.1.250,172.30.1.1,UDP,1324
Maps,11,0.089146,172.30.1.250,172.30.1.1,UDP,1324
Maps,12,0.089452,172.30.1.1,172.30.1.250,UDP,116
Maps,13,0.129692,172.30.1.250,172.30.1.1,TLSv1.3,2700
Maps,14,0.129899,172.30.1.1,172.30.1.250,TCP,88
Maps,15,0.129914,172.30.1.250,172.30.1.1,TLSv1.3,2336
Maps,16,0.12995,172.30.1.1,172.30.1.250,TCP,88
Maps,17,0.136507,172.30.1.250,172.30.1.1,UDP,1324
Maps,18,0.136608,172.30.1.250,172.30.1.1,UDP,336
Maps,19,0.137027,172.30.1.1,172.30.1.250,UDP,116
Maps,20,0.141383,172.30.1.1,172.30.1.250,TLSv1.3,160
Maps,21,0.142363,172.30.1.250,172.30.1.1,TCP,88
Maps,22,0.144012,172.30.1.1,172.30.1.250,UDP,160
Maps,23,0.144151,172.30.1.1,172.30.1.250,UDP,144
Maps,24,0.144756,172.30.1.1,172.30.1.250,TLSv1.3,184
Maps,25,0.144898,172.30.1.250,172.30.1.1,TCP,88
Maps,26,0.145257,172.30.1.1,172.30.1.250,UDP,1320
Maps,27,0.145367,172.30.1.1,172.30.1.250,UDP,232
Maps,28,0.145432,172.30.1.1,172.30.1.250,UDP,108
Maps,29,0.165045,172.30.1.1,172.30.1.250,DNS,120
Maps,30,0.177635,172.30.1.250,172.30.1.1,UDP,1048
Maps,31,0.17797,172.30.1.250,172.30.1.1,TLSv1.3,1108
Maps,32,0.178048,172.30.1.250,172.30.1.1,UDP,196
Maps,33,0.178774,172.30.1.1,172.30.1.250,UDP,108
Maps,34,0.179082,172.30.1.1,172.30.1.250,TLSv1.3,120
Maps,35,0.179241,172.30.1.250,172.30.1.1,TCP,88
Maps,36,0.184533,172.30.1.250,172.30.1.1,UDP,100
Maps,37,0.184652,172.30.1.250,172.30.1.1,UDP,104
Maps,38,0.200495,172.30.1.250,172.30.1.1,DNS,136
Maps,39,0.203678,172.30.1.1,172.30.1.250,UDP,628
Maps,40,0.236933,172.30.1.250,172.30.1.1,UDP,104
Maps,41,0.262754,172.30.1.1,172.30.1.250,UDP,108
Maps,42,0.301122,172.30.1.250,172.30.1.1,UDP,888
Maps,43,0.301331,172.30.1.250,172.30.1.1,UDP,120
Maps,44,0.301997,172.30.1.1,172.30.1.250,UDP,112
Maps,45,0.304041,172.30.1.1,172.30.1.250,UDP,112
Maps,46,0.318194,172.30.1.250,172.30.1.1,UDP,1320
Maps,47,0.319897,172.30.1.1,172.30.1.250,UDP,112
Maps,48,0.320141,172.30.1.250,172.30.1.1,UDP,1324
Maps,49,0.320237,172.30.1.250,172.30.1.1,UDP,1324
Maps,50,0.320276,172.30.1.250,172.30.1.1,UDP,1324
Maps,51,0.320394,172.30.1.1,172.30.1.250,UDP,108
Maps,52,0.320466,172.30.1.1,172.30.1.250,UDP,108
Maps,53,0.322886,172.30.1.250,172.30.1.1,UDP,1324
Maps,54,0.322951,172.30.1.250,172.30.1.1,UDP,1324
Maps,55,0.322972,172.30.1.250,172.30.1.1,UDP,1324
Maps,56,0.322986,172.30.1.250,172.30.1.1,UDP,1324
Maps,57,0.323001,172.30.1.250,172.30.1.1,UDP,1324
Maps,58,0.323013,172.30.1.250,172.30.1.1,UDP,1324
Maps,59,0.323082,172.30.1.1,172.30.1.250,UDP,108
Maps,60,0.323161,172.30.1.1,172.30.1.250,UDP,108
Maps,61,0.323194,172.30.1.1,172.30.1.250,UDP,108
Maps,62,0.323223,172.30.1.1,172.30.1.250,UDP,108
Maps,63,0.326324,172.30.1.250,172.30.1.1,UDP,1324
Maps,64,0.326463,172.30.1.250,172.30.1.1,UDP,1324
Maps,65,0.326503,172.30.1.250,172.30.1.1,UDP,1324
Maps,66,0.32686,172.30.1.1,172.30.1.250,UDP,108
Maps,67,0.327056,172.30.1.1,172.30.1.250,UDP,108
Maps,68,0.328237,172.30.1.250,172.30.1.1,UDP,1100
Maps,69,0.337211,172.30.1.250,172.30.1.1,UDP,100
Maps,70,0.35173,172.30.1.250,172.30.1.1,UDP,1324
Maps,71,0.352442,172.30.1.1,172.30.1.250,UDP,108
Maps,72,0.354134,172.30.1.250,172.30.1.1,UDP,104
Maps,73,0.380161,172.30.1.1,172.30.1.250,UDP,108
Maps,74,2.023633,172.30.1.1,172.30.1.250,UDP,452
Maps,75,2.026599,172.30.1.1,172.30.1.250,UDP,452
Maps,76,2.02987,172.30.1.1,172.30.1.250,UDP,452
Maps,77,2.030107,172.30.1.1,172.30.1.250,UDP,452
Maps,78,2.037832,172.30.1.1,172.30.1.250,UDP,452
Maps,79,2.077209,172.30.1.250,172.30.1.1,UDP,104
Maps,80,2.081141,172.30.1.250,172.30.1.1,UDP,100
Maps,81,2.081246,172.30.1.250,172.30.1.1,UDP,108
Maps,82,2.081501,172.30.1.1,172.30.1.250,UDP,108
Maps,83,2.083895,172.30.1.250,172.30.1.1,UDP,104
Maps,84,2.095739,172.30.1.250,172.30.1.1,UDP,1008
Maps,85,2.095963,172.30.1.250,172.30.1.1,ADwin Config,96
Maps,86,2.096295,172.30.1.1,172.30.1.250,UDP,112
Maps,87,2.096463,172.30.1.250,172.30.1.1,UDP,768
Maps,88,2.096501,172.30.1.250,172.30.1.1,ADwin Config,96
Maps,89,2.09668,172.30.1.1,172.30.1.250,UDP,112
Maps,90,2.100301,172.30.1.250,172.30.1.1,UDP,1320
Maps,91,2.103465,172.30.1.1,172.30.1.250,UDP,112
Maps,92,2.103699,172.30.1.250,172.30.1.1,UDP,212
Maps,93,2.103782,172.30.1.250,172.30.1.1,ADwin Config,96
Maps,94,2.105785,172.30.1.1,172.30.1.250,UDP,108
Maps,95,2.106437,172.30.1.250,172.30.1.1,UDP,1320
Maps,96,2.106541,172.30.1.250,172.30.1.1,UDP,1232
Maps,97,2.106731,172.30.1.1,172.30.1.250,UDP,112
Maps,98,2.109871,172.30.1.250,172.30.1.1,UDP,1324
Maps,99,2.11,172.30.1.250,172.30.1.1,UDP,980
Maps,100,2.111202,172.30.1.1,172.30.1.250,UDP,112
Maps,101,2.13136,172.30.1.250,172.30.1.1,UDP,100
Maps,102,2.132984,172.30.1.1,172.30.1.250,UDP,912
