App name,No.,Time,Source,Destination,Protocol,Length
Netflix,3,0.29977,172.30.1.250,172.30.1.1,DNS,360
Netflix,4,0.305856,172.30.1.1,172.30.1.250,TCP,108
Netflix,5,0.349023,172.30.1.250,172.30.1.1,TCP,96
Netflix,6,0.349333,172.30.1.1,172.30.1.250,TCP,88
Netflix,7,0.352169,172.30.1.1,172.30.1.250,TLSv1.3,636
Netflix,8,0.352508,172.30.1.250,172.30.1.1,TCP,88
Netflix,9,0.403521,172.30.1.250,172.30.1.1,TLSv1.3,300
Netflix,10,0.403887,172.30.1.1,172.30.1.250,TCP,88
Netflix,11,0.407043,172.30.1.1,172.30.1.250,TLSv1.3,152
Netflix,12,0.407213,172.30.1.250,172.30.1.1,TCP,88
Netflix,13,0.40826,172.30.1.1,172.30.1.250,TLSv1.3,180
Netflix,14,0.408325,172.30.1.250,172.30.1.1,TCP,88
Netflix,15,0.409545,172.30.1.1,172.30.1.250,TLSv1.3,996
Netflix,16,0.409654,172.30.1.250,172.30.1.1,TCP,88
Netflix,17,0.414116,172.30.1.1,172.30.1.250,TLSv1.3,1144
Netflix,18,0.414327,172.30.1.250,172.30.1.1,TCP,88
Netflix,19,0.423599,172.30.1.1,172.30.1.250,TLSv1.3,1144
Netflix,20,0.423774,172.30.1.250,172.30.1.1,TCP,88
Netflix,21,0.424379,172.30.1.1,172.30.1.250,TLSv1.3,348
Netflix,22,0.42445,172.30.1.250,172.30.1.1,TCP,88
Netflix,23,0.465568,172.30.1.250,172.30.1.1,TLSv1.3,604
Netflix,24,0.465788,172.30.1.1,172.30.1.250,TCP,88
Netflix,25,0.466796,172.30.1.1,172.30.1.250,TLSv1.3,120
Netflix,26,0.466955,172.30.1.250,172.30.1.1,TCP,88
Netflix,27,0.492925,172.30.1.250,172.30.1.1,TLSv1.3,2312
Netflix,28,0.493171,172.30.1.1,172.30.1.250,TCP,88
Netflix,30,2.755795,172.30.1.1,172.30.1.250,DNS,124
Netflix,31,2.774203,172.30.1.1,172.30.1.250,DNS,112
Netflix,32,2.787762,172.30.1.1,172.30.1.250,TLSv1.3,1980
Netflix,33,2.787852,172.30.1.250,172.30.1.1,TCP,88
Netflix,34,2.788222,172.30.1.1,172.30.1.250,TLSv1.3,512
Netflix,35,2.788238,172.30.1.250,172.30.1.1,TCP,88
Netflix,36,2.78831,172.30.1.1,172.30.1.250,TLSv1.3,452
Netflix,37,2.788322,172.30.1.250,172.30.1.1,TCP,88
Netflix,38,2.79403,172.30.1.1,172.30.1.250,TLSv1.3,600
Netflix,39,2.794051,172.30.1.1,172.30.1.250,TLSv1.3,524
Netflix,40,2.794055,172.30.1.1,172.30.1.250,TLSv1.3,524
Netflix,41,2.794059,172.30.1.1,172.30.1.250,TLSv1.3,444
Netflix,42,2.794063,172.30.1.1,172.30.1.250,TLSv1.3,444
Netflix,43,2.794066,172.30.1.1,172.30.1.250,TLSv1.3,444
Netflix,44,2.794153,172.30.1.250,172.30.1.1,TCP,88
Netflix,45,3.018565,172.30.1.250,172.30.1.1,DNS,332
Netflix,46,3.019,172.30.1.250,172.30.1.1,DNS,128
Netflix,47,3.022633,172.30.1.1,172.30.1.250,TCP,108
Netflix,48,3.023415,172.30.1.1,172.30.1.250,TCP,108
Netflix,49,3.047056,172.30.1.250,172.30.1.1,TLSv1.3,1244
Netflix,50,3.047207,172.30.1.1,172.30.1.250,TCP,88
Netflix,51,3.054779,172.30.1.250,172.30.1.1,TCP,96
Netflix,52,3.055162,172.30.1.1,172.30.1.250,TCP,88
Netflix,53,3.0587,172.30.1.1,172.30.1.250,TLSv1.3,656
Netflix,54,3.059279,172.30.1.250,172.30.1.1,TCP,88
Netflix,55,3.062644,172.30.1.250,172.30.1.1,TLSv1.3,852
Netflix,56,3.062835,172.30.1.1,172.30.1.250,TCP,88
Netflix,57,3.073366,172.30.1.250,172.30.1.1,TCP,96
Netflix,58,3.073553,172.30.1.1,172.30.1.250,TCP,88
Netflix,59,3.074443,172.30.1.1,172.30.1.250,TLSv1.3,640
Netflix,60,3.074745,172.30.1.250,172.30.1.1,TCP,88
Netflix,61,3.102524,172.30.1.250,172.30.1.1,TLSv1.3,304
Netflix,62,3.102885,172.30.1.1,172.30.1.250,TCP,88
Netflix,63,3.104185,172.30.1.1,172.30.1.250,TLSv1.3,152
Netflix,64,3.104268,172.30.1.250,172.30.1.1,TCP,88
Netflix,65,3.105107,172.30.1.1,172.30.1.250,TLSv1.3,1264
Netflix,66,3.105159,172.30.1.250,172.30.1.1,TCP,88
Netflix,67,3.126644,172.30.1.250,172.30.1.1,TLSv1.3,300
Netflix,68,3.127066,172.30.1.1,172.30.1.250,TCP,88
Netflix,69,3.128912,172.30.1.1,172.30.1.250,TLSv1.3,152
Netflix,70,3.129043,172.30.1.250,172.30.1.1,TCP,88
Netflix,71,3.129885,172.30.1.1,172.30.1.250,TLSv1.3,180
Netflix,72,3.129953,172.30.1.250,172.30.1.1,TCP,88
Netflix,73,3.130831,172.30.1.1,172.30.1.250,TLSv1.3,1444
Netflix,74,3.130917,172.30.1.250,172.30.1.1,TCP,88
Netflix,75,3.131917,172.30.1.1,172.30.1.250,TLSv1.3,6488
Netflix,76,3.132071,172.30.1.250,172.30.1.1,TCP,88
Netflix,77,3.168882,172.30.1.250,172.30.1.1,TLSv1.3,572
Netflix,78,3.169083,172.30.1.1,172.30.1.250,TCP,88
Netflix,79,3.170135,172.30.1.1,172.30.1.250,TLSv1.3,120
Netflix,80,3.170215,172.30.1.250,172.30.1.1,TCP,88
Netflix,81,3.185661,172.30.1.250,172.30.1.1,TLSv1.3,120
Netflix,82,3.185785,172.30.1.1,172.30.1.250,TCP,88
Netflix,83,3.256003,172.30.1.250,172.30.1.1,TLSv1.3,948
Netflix,84,3.256173,172.30.1.1,172.30.1.250,TCP,88
Netflix,85,3.296636,172.30.1.250,172.30.1.1,TLSv1.3,1332
Netflix,86,3.296766,172.30.1.1,172.30.1.250,TCP,88
Netflix,87,3.343484,172.30.1.250,172.30.1.1,TCP,1376
Netflix,88,3.343573,172.30.1.1,172.30.1.250,TCP,88
Netflix,89,3.346805,172.30.1.250,172.30.1.1,TCP,1376
Netflix,90,3.34687,172.30.1.1,172.30.1.250,TCP,88
Netflix,91,3.363456,172.30.1.250,172.30.1.1,TLSv1.3,676
Netflix,92,3.363613,172.30.1.1,172.30.1.250,TCP,88
Netflix,93,3.531157,172.30.1.250,172.30.1.1,TCP,1376
Netflix,94,3.531652,172.30.1.1,172.30.1.250,TCP,88
Netflix,95,3.56637,172.30.1.250,172.30.1.1,TCP,2664
Netflix,96,3.566628,172.30.1.1,172.30.1.250,TCP,88
Netflix,97,3.606962,172.30.1.250,172.30.1.1,TCP,1376
Netflix,98,3.6072,172.30.1.1,172.30.1.250,TCP,88
Netflix,99,3.624222,172.30.1.250,172.30.1.1,TLSv1.3,1536
Netflix,100,3.624355,172.30.1.1,172.30.1.250,TCP,88
Netflix,101,3.709755,172.30.1.250,172.30.1.1,TLSv1.3,1996
Netflix,102,3.709993,172.30.1.1,172.30.1.250,TCP,88
Netflix,103,3.762355,172.30.1.1,172.30.1.250,DNS,120
Netflix,104,3.798788,172.30.1.250,172.30.1.1,DNS,152
Netflix,105,3.804699,172.30.1.1,172.30.1.250,TCP,108
Netflix,106,3.806976,172.30.1.1,172.30.1.250,TCP,108
Netflix,107,3.981904,172.30.1.250,172.30.1.1,TCP,96
Netflix,108,3.982187,172.30.1.1,172.30.1.250,TCP,88
Netflix,109,3.983418,172.30.1.1,172.30.1.250,TLSv1.3,716
Netflix,110,3.983612,172.30.1.250,172.30.1.1,TCP,88
Netflix,111,3.983658,172.30.1.250,172.30.1.1,TCP,96
Netflix,112,3.983738,172.30.1.1,172.30.1.250,TCP,88
Netflix,113,3.985267,172.30.1.1,172.30.1.250,TLSv1.3,716
Netflix,114,3.985509,172.30.1.250,172.30.1.1,TCP,88
Netflix,115,4.13886,172.30.1.250,172.30.1.1,TLSv1.3,332
Netflix,116,4.13931,172.30.1.250,172.30.1.1,TLSv1.3,332
Netflix,117,4.13972,172.30.1.1,172.30.1.250,TCP,88
Netflix,118,4.139999,172.30.1.1,172.30.1.250,TCP,88
Netflix,119,4.142789,172.30.1.1,172.30.1.250,TLSv1.3,152
Netflix,120,4.142902,172.30.1.250,172.30.1.1,TCP,88
Netflix,121,4.144232,172.30.1.1,172.30.1.250,TLSv1.3,152
Netflix,122,4.144317,172.30.1.250,172.30.1.1,TCP,88
Netflix,123,4.145154,172.30.1.1,172.30.1.250,TLSv1.3,504
Netflix,124,4.145239,172.30.1.250,172.30.1.1,TCP,88
Netflix,125,4.145567,172.30.1.1,172.30.1.250,TLSv1.3,500
Netflix,126,4.145651,172.30.1.250,172.30.1.1,TCP,88
Netflix,127,4.257898,172.30.1.250,172.30.1.1,TLSv1.3,400
