App name,No.,Time,Source,Destination,Protocol,Length
Meet,1,0,172.30.1.1,172.30.1.250,DNS,128
Meet,2,8.054423,172.30.1.1,172.30.1.250,DNS,128
Meet,3,8.200894,172.30.1.250,172.30.1.1,DNS,384
Meet,4,8.209815,172.30.1.1,172.30.1.250,QUIC,1324
Meet,5,8.210927,172.30.1.1,172.30.1.250,QUIC,148
Meet,6,8.214307,172.30.1.1,172.30.1.250,TCP,108
Meet,7,8.319022,172.30.1.250,172.30.1.1,QUIC,1324
Meet,8,8.325547,172.30.1.250,172.30.1.1,QUIC,1324
Meet,9,8.325666,172.30.1.250,172.30.1.1,QUIC,1324
Meet,10,8.328742,172.30.1.250,172.30.1.1,QUIC,1324
Meet,11,8.330455,172.30.1.250,172.30.1.1,TCP,96
Meet,12,8.330714,172.30.1.1,172.30.1.250,TCP,88
Meet,13,8.337369,172.30.1.1,172.30.1.250,QUIC,1324
Meet,14,8.343712,172.30.1.1,172.30.1.250,QUIC,116
Meet,15,8.353947,172.30.1.1,172.30.1.250,TLSv1.3,892
Meet,16,8.354545,172.30.1.250,172.30.1.1,TCP,88
Meet,17,8.357885,172.30.1.1,172.30.1.250,QUIC,116
Meet,18,8.48908,172.30.1.250,172.30.1.1,QUIC,312
Meet,19,8.491837,172.30.1.1,172.30.1.250,QUIC,236
Meet,20,8.495251,172.30.1.1,172.30.1.250,QUIC,720
Meet,21,8.497042,172.30.1.1,172.30.1.250,QUIC,312
Meet,22,8.49749,172.30.1.1,172.30.1.250,QUIC,404
Meet,23,8.498166,172.30.1.1,172.30.1.250,QUIC,104
Meet,24,8.49877,172.30.1.1,172.30.1.250,QUIC,104
Meet,25,8.511047,172.30.1.250,172.30.1.1,TLSv1.3,2700
Meet,26,8.511325,172.30.1.1,172.30.1.250,TCP,88
Meet,27,8.517273,172.30.1.250,172.30.1.1,TLSv1.3,2340
Meet,28,8.51739,172.30.1.1,172.30.1.250,TCP,88
Meet,29,8.523535,172.30.1.1,172.30.1.250,TLSv1.3,160
Meet,30,8.523681,172.30.1.250,172.30.1.1,TCP,88
Meet,31,8.539433,172.30.1.250,172.30.1.1,QUIC,1056
Meet,32,8.539566,172.30.1.250,172.30.1.1,QUIC,196
Meet,33,8.54235,172.30.1.250,172.30.1.1,QUIC,104
Meet,34,8.542601,172.30.1.1,172.30.1.250,QUIC,108
Meet,35,8.561933,172.30.1.250,172.30.1.1,QUIC,104
Meet,36,8.562984,172.30.1.1,172.30.1.250,QUIC,108
Meet,37,8.565033,172.30.1.250,172.30.1.1,QUIC,100
Meet,38,8.605424,172.30.1.250,172.30.1.1,QUIC,380
Meet,39,8.606126,172.30.1.1,172.30.1.250,QUIC,112
Meet,40,8.625105,172.30.1.250,172.30.1.1,QUIC,124
Meet,41,8.625591,172.30.1.1,172.30.1.250,QUIC,112
Meet,42,8.655059,172.30.1.1,172.30.1.250,QUIC,436
Meet,43,8.655248,172.30.1.1,172.30.1.250,QUIC,104
Meet,44,8.663082,172.30.1.250,172.30.1.1,TLSv1.3,1084
Meet,45,8.704216,172.30.1.1,172.30.1.250,TCP,88
Meet,46,8.711634,172.30.1.1,172.30.1.250,DNS,112
Meet,47,8.720328,172.30.1.1,172.30.1.250,QUIC,336
Meet,48,8.72059,172.30.1.1,172.30.1.250,QUIC,104
Meet,49,8.751182,172.30.1.250,172.30.1.1,QUIC,100
Meet,50,8.751248,172.30.1.250,172.30.1.1,QUIC,104
Meet,51,8.75474,172.30.1.1,172.30.1.250,QUIC,404
Meet,52,8.754988,172.30.1.1,172.30.1.250,QUIC,104
Meet,53,8.775992,172.30.1.250,172.30.1.1,DNS,368
Meet,54,8.792416,172.30.1.250,172.30.1.1,QUIC,104
Meet,55,8.801958,172.30.1.250,172.30.1.1,QUIC,104
Meet,56,8.80253,172.30.1.1,172.30.1.250,QUIC,108
Meet,57,8.81073,172.30.1.1,172.30.1.250,QUIC,336
Meet,58,8.813505,172.30.1.1,172.30.1.250,QUIC,104
Meet,59,8.815768,172.30.1.1,172.30.1.250,QUIC,728
Meet,60,8.816455,172.30.1.1,172.30.1.250,QUIC,336
Meet,61,8.81695,172.30.1.1,172.30.1.250,QUIC,104
Meet,62,8.824402,172.30.1.250,172.30.1.1,QUIC,220
Meet,63,8.824812,172.30.1.1,172.30.1.250,QUIC,112
Meet,64,8.842064,172.30.1.250,172.30.1.1,QUIC,420
Meet,65,8.842484,172.30.1.1,172.30.1.250,QUIC,112
Meet,66,8.875974,172.30.1.250,172.30.1.1,QUIC,156
Meet,67,8.876075,172.30.1.250,172.30.1.1,QUIC,104
Meet,68,8.876285,172.30.1.1,172.30.1.250,QUIC,112
Meet,69,8.879206,172.30.1.250,172.30.1.1,QUIC,104
Meet,70,8.880639,172.30.1.1,172.30.1.250,QUIC,108
Meet,71,8.892348,172.30.1.250,172.30.1.1,QUIC,104
Meet,72,8.898595,172.30.1.250,172.30.1.1,QUIC,100
Meet,73,8.918991,172.30.1.1,172.30.1.250,QUIC,108
Meet,74,8.925524,172.30.1.250,172.30.1.1,QUIC,220
Meet,75,8.926013,172.30.1.1,172.30.1.250,QUIC,112
Meet,76,8.961176,172.30.1.250,172.30.1.1,QUIC,100
Meet,77,8.961465,172.30.1.250,172.30.1.1,QUIC,216
Meet,78,8.961872,172.30.1.1,172.30.1.250,QUIC,112
